# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.2912947510850918,0.7912818344968395,1.0000000000000089,7.123563466350003e-13,67.27527773795204,0.0,-0.11612467420632065,-8.611434278155935,-6.615866715989243,-2.637119095446133
 1.30377818211288,0.8037652655246277,1.0,-7.11485822866356e-13,67.19227054978109,0.0,-0.11671942871951621,-8.567553928001653,-6.649388936918144,-2.6853371364235508
 1.3162764608899995,0.8162635443017472,1.0,0.0,67.10873756735963,0.0,-0.11732558568242706,-8.523290075080181,-6.683558905276987,-2.733973930986171
 1.3287891805861116,0.8287762639978593,1.0,0.0,67.02467233137281,0.0,-0.11794324942184313,-8.478653970464542,-6.718382416329071,-2.7830489212432252
 1.3413159349786252,0.8413030183903729,1.0,0.0,66.94006831748067,0.0,-0.11857252725049033,-8.43365679376514,-6.753865465957974,-2.832581251062831
 1.3538563184614634,0.853843401873211,0.9999999999999911,-7.082545927846795e-13,66.85491893494853,0.0,-0.11921353052252066,-8.388309578761193,-6.7900142486618495,-2.882589894746562
 1.366409926053999,0.8663970094657466,1.0,7.07508509528555e-13,66.76921752512452,0.0,-0.11986637399956741,-8.342623261496247,-6.826835170072008,-2.9330948206515672
 1.378976353410133,0.8789634368218805,1.0,0.0,66.68295736006179,0.0,-0.12053117588673015,-8.296608679398894,-6.864334835836963,-2.984115111018391
 1.391555196827526,0.8915422802392734,0.9999999999999912,-6.972629838456555e-13,66.59613164105576,0.0,-0.12120805826931205,-8.250276543314481,-6.902520058876573,-3.035670432689529
 1.404146053256998,0.9041331366687456,1.0000000000000089,1.4020131347236797e-12,66.50873349715924,0.0,-0.12189714684456952,-8.203637459005462,-6.941397861702125,-3.0877806480699763
 1.4167485203120878,0.9167356037238352,0.9999999999999912,-1.4007214630575617e-12,66.4207559837105,0.0,-0.12259857094988023,-8.15670192769875,-6.980975476004301,-3.140465603216319
 1.429362196278775,0.9293492796905225,1.0,6.953374985771256e-13,66.33219208079791,0.0,-0.12331246364613119,-8.109480343119996,-7.021260348409879,-3.1937456227645105
 1.4419866801253747,0.9419737635371223,1.0000000000000089,7.035364221558672e-13,66.24303469185654,0.0,-0.12403896179756446,-8.061982989119434,-7.062260130768791,-3.247640288276487
 1.4546215715126074,0.954608654924355,1.0,-7.029569091489061e-13,66.15327664200605,0.0,-0.12477820598314512,-8.01422004845204,-7.103982701519508,-3.302170906896448
 1.4672664708038399,0.9672535542155875,1.0,0.0,66.06291067660945,0.0,-0.12553034074078162,-7.966201589980433,-7.146436149100541,-3.357357508609711
 1.479920979075508,0.9799080624872554,0.9999999999999912,-6.930938528978997e-13,65.97192945967795,0.0,-0.1262955144209933,-7.917937581429863,-7.189628785117615,-3.413221208585249
 1.4925846981277275,0.9925717815394751,1.0000000000000087,1.3764125226356648e-12,65.88032557229896,0.0,-0.1270738793172561,-7.869437884267094,-7.233569143572123,-3.4697831082098913
 1.5052572304950818,1.0052443139068294,1.0000000000000087,0.0,65.78809151105594,0.0,-0.12786559163087732,-7.820712259219839,-7.278265982624051,-3.5270645010993777
 1.5179381794576152,1.017925262869363,1.0,-6.828936554876042e-13,65.69521968640885,0.0,-0.128670811702683,-7.771770355429788,-7.323728288906943,-3.5850870796193703
 1.5306271490520094,1.030614232463757,1.0,0.0,65.60170242108279,0.0,-0.1294897037102985,-7.72262173243716,-7.369965278140482,-3.643872647781122
 1.5433237440829628,1.0433108274947105,1.0,0.0,65.50753194841457,0.0,-0.1303224363166636,-7.673275824664242,-7.416986399789608,-3.7034434456240497
 1.556027570134777,1.0560146535465247,1.0,0.0,65.41270041070291,0.0,-0.13116918189601814,-7.6237419914132785,-7.464801338185694,-3.7638218754779555
 1.5687382335831426,1.0687253169948903,1.0,0.0,65.31719985750291,0.0,-0.1320301173836801,-7.574029470063984,-7.5134200183920665,-3.82503088087234
 1.5814553416071482,1.0814424250188959,1.0,0.0,65.22102224395235,0.0,-0.1329054238177922,-7.524147407038544,-7.562852605247647,-3.8870934148131475
